"Dr. Seuss' The Cat in the Hat","Adventure,Comedy,Family","Conrad and Sally Walden (Spencer Breslin and Dakota Fanning) are home alone with their pet fish. It is raining outside, and there is nothing to do. Until The Cat in the Hat ('Mike Myers') walks in the front door. He introduces them to their imagination, and at first it's all fun and games, until things get out of hand, and The Cat must go, go, go, before their parents get back."
"Street Fighter","Action,Sci-Fi,Thriller","The evil warlord General M. Bison and his troops have kidnapped Allied Nations relief workers along with three U.N soldiers that were assigned to protect them. M. Bison demands that the United Nations pay him ransom money in exchange for the hostages, where M. Bison has given the United Nations 3 days and he threatens to kill the hostages if the United Nations fails to pay the ransom. Learning his best friend, Carlos "Charlie" Blanka is one of the hostages, U.N military commanding officer Colonel William F. Guile leads his army of troops against M. Bison. But Guile isn't the only man after M. Bison. Guile sends low-life martial artists Ryu and Ken Masters to infiltrate M. Bilson's one-eyed arms dealer Victor Sagat and his masked Spanish cage fighter Vega and discover the location of M. Bison's jungle fortress. News journalist Chun-Li Zang and her crew, former boxer Balrog and former sumo-wrestler Edmond Honda are out to settle their scores with M. Bison. M. Bison's unwilling chief scientist Dr. Dhalsim is transforming Blanka into a genetic mutated super soldier, in M. Bison's goal for world domination. Joined by martial artists and fighters from around the world, Guile and his troops engage in combat as they set out to defeat the evil warlord and rescue the hostages from his jungle fortress, before the 72 hours up, as Guile and M. Bison faces off in the ultimate showdown."
"Mortal Kombat: Annihilation","Action,Adventure,Fantasy","Mortal Kombat is an ancient tournament where the Earth Realm warriors battle against the forces of Outworld. Liu Kang and a few chosen fighters fought and defeated the powerful sorcerer Shang Tsung, their victory would preserve the peace on Earth for one more generation. Taking place now where the first movie left off, the Earth realm warriors live a short period of peace when evil forces from another dimension come to invade and wreak havoc on Earth. They are guided by the forces of Outworld leader, Shao Kahn and his generals such as: Motaro, Rain, Ermac, Sheeva and Sindel. Now Liu Kang, Raiden, Jax, Sonya and Kitana must defeat Shao Kahn in six days before the Earth realm merges with the Outworld."
"The Wicker Man","Horror,Mystery,Thriller","While recovering from a tragic accident on the road, the patrolman Edward Malus receives a letter from his former fiancée Willow, who left him years ago without any explanation, telling that her daughter Rowan is missing. Edward travels to the private island of Summerisle, where Willow lives in an odd community that plant fruits, and she reveals that Rowan is actually their daughter. Along his investigation with the hostile and unhelpful dwellers, Edward discloses that the locals are pagans, practicing old rituals to improve their harvest, and Rowan is probably alive and being prepared to be sacrificed. When he locates the girl, he finds also the dark truth about the wicker man."
"The Wicker Man","Horror,Mystery,Thriller","While recovering from a tragic accident on the road, the patrolman Edward Malus receives a letter from his former fiancée Willow, who left him years ago without any explanation, telling that her daughter Rowan is missing. Edward travels to the private island of Summerisle, where Willow lives in an odd community that plant fruits, and she reveals that Rowan is actually their daughter. Along his investigation with the hostile and unhelpful dwellers, Edward discloses that the locals are pagans, practicing old rituals to improve their harvest, and Rowan is probably alive and being prepared to be sacrificed. When he locates the girl, he finds also the dark truth about the wicker man."
"Shark Night 3D","Horror,Thriller","When 7 college friends pack their swim suits for a weekend of fun-in-the-sun activities at their friend Sara's lake house, they think it will be the perfect vacation. But the tables immediately turn when the lead football star, Malik, gets his arm ripped off during a water skiing accident. While the friends are to believe his wound was a freak accident, they soon come to discover that there was a primal attack involving a shark. Now while they think that one shark is no problem, they soon come to the realization that 15 species of sharks are lurking in the water, and with no form of boat or transportation, and no signals for phone's, the group of seven now face a fate they would never imagine. Being fed to these sharks by crooks for real life footage on an Internet website."
"I Know Who Killed Me","Crime,Mystery,Thriller","In New Salem, the upper-class high-school student and aspiring writer Aubrey Fleming has just quit the piano classes to dedicate to write. When the mutilated body of her missing schoolmate Jennifer Toland is found, the locals grieve the student while the police chase the killer. After a football game, Aubrey is kidnapped and then she is mutilated by the serial-killer. A couple of weeks later, Aubrey is found unconscious in a lonely road and brought to the hospital with severed hand and foot in the same modus-operandi Jennifer was mutilated. When she awakes, she tells that she is the stripper Dakota Moss and her junky mother had an overdose and died. When the FBI finds that Dakota is one character of Aubrey's stories, they conclude the girl needs psychiatric treatment and protection. But Dakota insists she is not Aubrey."
"Prom Night","Horror,Mystery,Thriller","In Bridgeport, the deranged high school teacher Richard Fenton is obsessed by the teenager student Donna Keppel; she witnesses him murder her family to stay with her, but Richard is arrested and sent to prison for life. Three years later, the traumatized Donna is feeling better but is still under psychological treatment and taking pills. On her prom night, she goes with her boyfriend Bobby and two couples of friends to the Pacific Grad Hotel for the party. But the psychopath Richard has escaped from prison and is lodged in the same floor in the hotel chasing Donna, stabbing her friends and staff of the hotel that cross his path."
"Street Fighter: The Legend of Chun-Li","Action,Crime,Drama","Chun-Li lives a calm life with her father, when one day, the local mobster Bison kidnaps her father. After her mother's death, she embarks into a quest to rescue her kidnapped father from the clutches of powerful criminal lord Bison."
"RoboCop 3","Action,Crime,Drama","Omni Consumer Products (OCP) begins its plan for the creation of Delta City. As part of this program, a special Rehab squad leaded by Commander Paul McDaggett is deployed as they evacuate the city in a forced manner tearing down part of the city. In this chaos, a young girl named Nikko is left alone and picked up by a group of citizens joining together to strike on OCP, first raiding a Police Department Armory Warehouse. Murphy is sent to the chase of this group, but he eventually ignored the order when he received a back up call from Anne Lewis and the other officers who were attacked by a group of Cyber Punks. This violation leads to the decision of finally cutting Murphy's past memories for good, as he finds himself between the line of Law Enforcement and Popular Opinion when the law is beginning to be corrupted, and he is betrayed by the law he sought to uphold when Lewis is killed, and he is left for dead... all of this thanks to Directive 4: "Any attempt to arrest an officer of OCP results in Shut Down." At the same time, the new younger CEO of OCP begins relations with a Japanese Cybernetics Corporation leaded by a man named Kanemitsu for Monetary support, leading into the deployment of the advanced Android Otomo, a fully skilled Ninja with full human appearance, but still a machine. Slowly as all of Detroit joins the Motor City's cause, including the Police Department, McDaggett sees use for the arrested criminals to create his own army of criminals to strike down the City's militia once and for all. The only hope, Murphy overcoming the control placed on him by Directive 4, and bring down this corrupted plan."
"Speed 2: Cruise Control","Action,Crime,Romance","Annie Porter is thrilled when her boyfriend Alex Shaw presents her with two tickets for a cruise to the Bahamas on a Norwegian luxury liner. The trip is a peace offering presented because Annie has just learned that Alex is a police officer who's been lying to her about his choice of profession. Alex lied because Annie didn't want to date any more cops after what happened with the bus in Los Angeles. The cruise ship's passengers include members of a diamond dealers' association, who have filled the ship's vault with valuable diamonds. Little do they know that passenger John Geiger, the designer of the ship's computer system, has planned to take over the ship, steal the diamonds, and set the ship on a collision course with an oil tanker anchored at the island of St. Martin. Geiger was fired and cast aside by the computer company he worked for, and he wants revenge. Now it's up to Alex to stop him."
"The Avengers","Action,Adventure,Sci-Fi","British Ministry secret agent John Steed, teams up with Emma Peel to stop Sir August De Wynter from destroying the world with a weather changing machine. They are called in to investigate Prospero, a plot to blackmail Britain by controlling the weather. Emma Peel is suspected of being involved but it is discovered that she has a double who works for the real baddie, Sir August de Wynter. He threatens to freeze Britain, at one point unleashing a blizzard on Trafalgar Sqaure."
"Torque","Action,Thriller","Biker Cary Ford is framed by an old rival and biker gang leader for the murder of another gang member who happens to be the brother of Trey (Ice Cube), leader of the most feared biker gang in the country. Ford is now on the run trying to clear his name from the murder with Trey and his gang looking for his blood."
"Dragon Wars: D-War","Action,Drama,Fantasy","In accordance with a Korean legend, every five hundred years, a woman protected by a man transforms in a serpent to fight against a dragon in a battle between good and evil. In Los Angeles of the present days, after a mysterious accident, the reporter Ethan Kendrick recalls his meeting fifteen years ago with Jack, who owned an antique shop and told him that he was the one supposed to protect Sarah Daniels. Ethan seeks out Sarah and together they fight to survive and destroy the devilish dragon."
"Jaws: The Revenge","Adventure,Thriller","Ellen Brody still lives in the island resort town of Amity, and her sons Sean and Michael don't work at Sea World anymore, and some time ago, Ellen's husband Martin Brody died of a heart attack that happened because he was afraid of sharks. Sean is now a deputy in Amity. One night, during the Christmas season, Sean is called to untangle a log from a buoy, and when Sean goes to the buoy, he's killed by a great white shark. After hearing about this, Michael, who is studying to be a marine biologist, visits Amity with his wife Carla and his 5-year-old daughter Thea. Wanting to get away from Amity and spend Christmas with Michael, Carla, and Thea, Ellen goes with them to their house in the Bahamas on an airplane whose pilot is Hoagie Newcombe, and Hoagie starts falling for Ellen. Michael's friend Jake, who is also studying to be a marine biologist, lives next door to Michael. Sometime later, while Michael and Jake are out at sea, their boat is attacked by the shark that killed Sean. Michael and Jake try to tag the shark so they can keep track of it. Sometime later, while Thea and some of her friends are on a banana boat, a yellow boat shaped like a banana, the shark attacks the banana boat and kills a woman, leaving Thea in shock, but it looks like Thea will be okay. Carla is mad at Michael for not telling her that the shark is in the waters of the Bahamas. Michael and Jake didn't mention the shark, because they didn't want to upset Ellen and mess up her visit. Ellen believes that the shark is after her family and that it was trying to kill Thea instead of the woman it killed, so Ellen takes Michael's boat out to sea on a single-minded mission to find the shark and kill it while Michael, Hoagie, and Jake try to find Ellen because they're afraid the shark will kill Ellen before Ellen can kill the shark."
"Jaws 3-D","Action,Horror,Thriller","Michael Brody and Sean Brody, the sons of former Amity police chief Martin Brody, work at Florida's Sea World, a seaside park run by Calvin Bouchard. Sean befriends Kelly Ann Bukowski, and Michael's girlfriend Kathryn Morgan is Sea World's head scientist who always works with Sea World's dolphins Cindy and Sandy. In its man-made lagoon, about 40 feet under the water, Sea World opens the Undersea Kingdom, a new set of underwater glass tunnels that have their own control room, and Calvin's friend Philip FitzRoyce is there to do some filming. When Sea World diver Shelby Overman vanishes, everyone is worried. Michael and Kathryn head into the water, where they find a baby great white shark and decide to bring it to Sea World to put it on display, but at Sea World, the baby shark dies. When Overman's body is found, Michael vomits when he sees it. Kathryn looks at the body and knows that the baby shark could not have been the shark that killed Overman, because the baby shark's bite radius is too small its 35-foot-long mother killed Overman. When Kathryn and Michael tell Calvin and Philip about the shark, they all try to evacuate the park, including the park's beach, as they try their best to protect Sea World's visitors from the shark."
"House of the Dead","Action,Horror,Thriller","This film is a prequel to all of the The House of the Dead video games. Set on an island off the coast, a techno rave party attracts a diverse group of college coeds and a Coast Guard officer. Soon, they discover that their X-laced escapades are to be interrupted by zombies and monsters that attack them on the ground, from the air, and in the sea, ruled by an evil entity in the House of the Dead..."
"Halloween: Resurrection","Horror,Thriller","When a group of college students win a contest to spend the night in the childhood home of brutal serial killer Michael Myers, they expect a few scares but none of them are prepared for what awaits them. The house has been rigged with cameras as they are to be broadcasted live over the internet to be watched by millions. As they wander around the house in search of some kind of answer for Michael's murderous actions they find a bigger problem. Michael has come home and he does not intend to let anyone leave his house alive."
"Exorcist II: The Heretic","Horror,Mystery,Thriller","Dr. Gene Tuskin works with troubled children, perhaps none more troubled than Regan MacNeil, who suffers from bad dreams and repressed memories. The memories she represses are of the time she was possessed by a demon. Dr. Tuskin's invention, a device that hypnotizes two persons and links their minds together, reveals that the demon, named Pazuzu, still lurks within her. It is desperate to emerge again and wreak havoc. Meanwhile, Father Philip Lamont is ordered by his cardinal to investigate the death of Father Merrin, the priest who died while performing an exorcism on Regan. Father Lamont undertakes his task reluctantly. He feels unworthy of his assignment. He also feels that Evil is literally an entity and that this entity is winning the battle over Good. His investigation takes him to Africa where he locates another recipient of Merrin's exorcising and learns something fascinating and terrible about locusts."
"Return to the Blue Lagoon","Adventure,Drama,Romance","While the general theme of this film resembles "The Blue Lagoon" (the film for which this is a sequel), the basic plot is quite different. We open the film with a ship finding the craft with our original characters in it, Richard and Emmeline dead and Paddy alive. Established in the first film, the only word Paddy ever says is "Richard", so the crew assumes Richard is the infant's name. Taken in by Sarah, a widow with an infant baby girl Lilli, Richard (Paddy) is cared for in a return to civilization. Struck by cholera, the crew of the ship start to die and the captain sets Sarah, Richard, Lilli and a healthy crew member on a lifeboat in an attempt to preserve their lives. With water and food running short, the crew member escorting Sarah and the children becomes dangerous, so Sarah takes the only course of action she feels suitable to preserve the children: she strikes him and throws him overboard. Taking control of the small craft, she eventually guides them back to the island of the first film. The infant Richard, recognizing where he is, finds his home and is very upset not to find his parents. Fixing up the hut and settling in the children, Sarah begins their life on the island, slowly teaching the children survival tools, as well as schooling them as though they were in school, and teaching them slowly about the facts of life, including Lilli's eventual growth to womanhood. When Sarah dies from pneumonia, she leaves the children far more prepared than Richard and Emmeline in the first film. Years later as the children grow into adulthood, the film skims the same themes as the first of their developing relationship, and introduces the characters to civilization when a ship, low on fresh water, stops on their island and offers to take them home. After a confrontation with one of the crew and the captain's daughter, Lilli finds herself pregnant and they decide to stay, as they feel the civilization the visitors have to offer will not compare to the life they lead on the island."
"The Seeker: The Dark Is Rising","Adventure,Drama,Fantasy","The film tells the story of Will Stanton, a young man who learns he is the last of a group of warriors who have dedicated their lives to fighting the forces of the Dark. Traveling back and forth through time, Will discovers a series of clues which lead him into a showdown with forces of unimaginable power. With the Dark once again rising, the future of the world rests in Will's hands."
"The Neverending Story II: The Next Chapter","Adventure,Drama,Family","Young Bastian and his friends in Fantasia continue their fantastic, philosophical adventure. This time Bastian must battle an evil witch who threatens to destroy the imaginary world that reading books helps create. Two friends, one fictional, the other mortal, join forces to free an Empress who is locked in an Ivory Tower in Fantasialand."
"The Twilight Saga: Eclipse","Adventure,Drama,Fantasy","Isabella Swan was a normal teenage girl, in a normal world. Until she met Edward Cullen and Jacob Black. Since then she has been up against a Sadistic Vampire, The Volturi and an angry werewolf, Paul. But what lies ahead is something only Edward's 'brother', Jasper Hale, can help the Cullens with. A Newborn Vampire Army created by a Revenge ridden Victoria for what Edward did to her mate, James. 'Mate for Mate' as Victoria sees it. But what she doesn't know is the Cullens have a secret on their side. With Graduation coming fast, Bella gets more and more worried about becoming immortal and the fight. But the real question is: Who will she choose?"
"Gulliver's Travels","Adventure,Comedy,Family","Lemuel Gulliver has been working in the mail room of a New York daily newspaper for the past ten years. Afraid to put himself out there, he considers himself a loser, as do all his peers. One day, after having finally had enough, he decides to declare his flame to the beautiful Darcy Silverman, the newspaper's travel editor and one of Gulliver's only friends...only to chicken out at the last minute and instead tell her that he'd like to try his hand at writing a column. Darcy accepts and sends him on an assignment to the Bermuda Triangle. There, Gulliver becomes shipwrecked and ends up on the island of Liliput, where he is twelve taller than the tallest man. For the first time, Gulliver has people looking up to him..."
"Butterfly","Crime,Drama","Il giudice Rauch deve dirimere un difficile processo contro Jess Tyler, il guardiano della miniera, abbandonato dieci anni prima dalla moglie, accusato di rapporti intimi con la giovane, attraente e fin troppo vivace figlia Kady. La faccenda si complica quando in paese arriva Wash, padre del neonato di Kady, arrivato per portarla via con se."
"Malevolence","Crime,Horror,Mystery","Created as the middle section of a three-part trilogy, 'Malevolence' is the tragic story of a group of bank robbers on the run from the law. They hide out in an abandoned house on the outskirts of town, unaware it is next door to the home of a family of serial killers. One of their hostages escapes and runs for help, but all hell breaks loose when she runs to the "wrong" house."
"Guilty as Sin","Crime,Drama,Thriller","A man accused of murdering his wife approaches a hotshot female criminal attorney to take his case. The man is a self-professed womaniser, and his alleged motive would be the large sum of money his wife left him. The attorney begins to have second thoughts about representing him when he starts making it look like they're having an affair and tells her things she can't reveal because of lawyer/client privilege, so she starts her own investigation of him, which threatens her career and the safety of her friends and herself."
"Destiny Turns on the Radio","Crime,Comedy,Fantasy","Johnny Destiny burns into Las Vegas in his hot Plymouth RoadRunner, stopping only to pick up a stranger stranded in the desert. But then, things aren't always as they seem. Anything can happen in that town of many possibilities...especially since there's been some weird electrical disturbances. As the stranger, fresh out of prison, tries to put his life back together--to recover his money from an old bank heist and the girl he lost in doing the job--something keeps interfering with his plans. Is it fate...or just Destiny?"
"Wisdom","Crime,Drama","John Wisdom, a recent college graduate, is looking for a job, but is turned down, due to a past felony conviction of grand theft auto. After several tries, he decides to become a modern Robin Hood, in which he goes into local banks and destroy property record transactions. His girlfriend later kills a police officer, when he recognizes her picture, and the chase winds up to an end in a Minneapolis area high school."
"Tart","Crime,Drama,Romance","After her only friend is expelled from their private school in the Upper East Side of Manhattan, Cat Storm wants to get close to a boy she is attracted to and recreate herself with new friends. But her new friends are unreliable, her boyfriend is troubled, her parents are cold and indifferent, and she increasingly finds herself unloved by anyone."
"The First Power","Crime,Horror,Thriller","A young man,Patrick Channing,born out of an incestuous relationship, and enduring an emotionally ,psychologically scarring childhood, gives in to the dark side of Satanic forces and becomes a weapon of evil. He kills with such ferocity that he becomes the main target of the L.A.P.D. Detective Russell Logan(a specialist in catching serial killers) engages in a battle of wits with Channing in life and after death. It appears that Channing can't be stopped,but Logan has a few tricks of his own to match Channing's-"First Power"."
"Caught Up","Crime,Drama,Thriller","She caught his eye. He was caught off guard. Now Daryl Allen is caught in the line of fire. After six years behind bars, a reformed street hood(Bokeem Woodbine) puts down his gun and struggles to go legit. But when a beautiful, mysterious young woman gets him involved with a bag of stolen diamonds, corrupt cops and a Jamaican mobster, his dreams for an honest future are shattered by a hail of gunfire. Snoop Doggy Dogg and LL Cool J cameo in this gritty action-thriller, from the producers of "Menace II Society" and "Tales from the Hood"."
"Dangerous Ground","Crime,Drama,Thriller","Vusi Madlazi returns to the South African village he left as a young boy (he was organizing against apartheid, and left in fear of his life) to bury his father. He meets up with his brother Ernest, who tells him their other brother Stephen couldn't be contacted. Vusi goes to Johannesburg to find him, but at first can only find his neighbor/girlfriend, Karin, a stripper. Vusi proceeds to learn how conditions have changed since the end of apartheid, not always for the better for black men."
"Fear City","Crime,Drama,Mystery","In New York City, a psycho killer is stalking and randomly slashing and killing strippers working in various nightclubs. Matt Rossi is a former boxer trying to escape his past whom is currently employed at a talent agency which caters exotic dancers to the mafia-controlled strip clubs all over Manhattan. Matt and his business partner, Nicky, are relentlessly dogged by Al Wheeler, a persistent police detective on the case of the murdered strippers, and hoping to find something to nail both Matt and Nicky on. Matt is trying to reconcile with his former flame, Loretta, whom also works as a dancer and has a off-again, on-again drug problem. With the police constantly hounding them, and under pressure from his mob boss and other bosses to do something, Matt must somehow face his inner demons to find the killer before he strikes again."
"Bluebeard","Crime,Drama,Thriller","Baron von Sepper is an Austrian aristocrat noted for his blue-toned beard, and his appetite for beautiful wives. His latest spouse, an American beauty named Anne, discovers a vault in his castle that's filled with the frozen bodies of several beautiful women. When confronted with this slight oddity, Bluebeard explains to Anne that he found an easier alternative to divorce when he grew bored with his previous wives. In order to avoid being Bluebeard's next frozen bride, Anne must find a way to outwit her murderous hubby."
"Klansman","Crime,Drama,Thriller","A small southern town has just been rocked by a tragedy: a young woman has been violently raped. The white town fathers immediately declare that the attacker had to be black, and place the blame on Garth, a young black man. Assuming that the men in white sheets aren't intent on holding a fair and impartial trial, Garth takes to the woods as the Klansmen lynching party hunts him down."
"Jimmy Hollywood","Crime,Comedy,Drama","Jimmy Alto is an actor wannabe who stumbles into the role of a lifetime. He becomes a vigilante crime-fighter, aided by his sidekick William, who has suffered a head wound and has problems with short-term memory. Jimmy's vigilante alter ego soon becomes a media wonder--but Jimmy remains a total unknown and his long-suffering girl friend Lorraine is getting fed up with the whole situation."
"Ten Little Indians","Crime,Mystery,Drama","A group is invited, under false pretenses, to an isolated hotel in the Iranian desert. After dinner, a cassette tape accuses them all of crimes that they have gotten away with. One by one they begin to die, in accordance to the Ten Little Indians nursery rhyme. After a search is made of the hotel, they realize that the murderer is one of them. A few members of the group attempt to trust each other, but the question still remains, who can one trust? And who will leave the hotel alive?"
"Act of Vengeance","Crime,Drama,Horror","Linda gets raped by a man in a hockey mask. She finds that a few other women have had the same treatment. Together they form a squad that starts looking for the man and also changes the mind of would-be rapists."
"Monsignor","Crime,Drama,War","John Flaherty is a young and ambitious American priest who arrives in the Papal Sovereign city state of the Vactican in 1944 to take his holy orders as a catholic priest. After distinguishing himself in combat in the World War II battlefields of northern Italy, he's assigned as the Vactican treasurer. With the Vactican strapped for money during the war, Flaherty soon makes illegal business deals with a corrupt U.S. Army sergeant, named Varese, who deals goods on the local black market which is connected to a ruthless Sicilian mobster, named Don Appolini. Appolini agrees to fund Flaherty's operation for profit through his Swiss bank connections. Flaherty's mentor, Cardinal Santoni, the secretary to the elderly but powerful Pope, learns of Flaherty's business deals, but covers for Flaherty in order for them to rise in the ranks of the church against Santoni's rival, Cardinal Vinci. But Flaherty's double life as a black marketeer and priest takes a turn when he falls in love with a young French nun, named Clara, who knows of his dealings, but not of his true identity to the Catholic Church."
"Physical Evidence","Crime,Thriller","Extortionist Jake Farley is found strangled, and the clues lead directly to former detective Joe Paris, who insists on his innocence but can't provide an alibi. Public defendant Jenny Hudson gets the case, but has problems unravelling the case, complicated by the fact that virtually everyone hated Farley, and Paris has a few enemies as well. She rejects the prosecution's offers to plea bargain, but meanwhile the witnesses she finds are discredited or silenced, and an unidentified patrol car shadows Paris and Hudson wherever they go."
"Die Screaming Marianne","Crime,Drama,Thriller","After their parents divorce, one daughter lives with her mother in England while the other lives with her father in Portugal. After the untimely death of her mother, the one daughter stands to inherit a large sum of money and also a number of documents containing information that will incriminate her father, who was a crooked judge. While her father wants the documents, her sister wants the money and they will each stop at nothing, even murder, to get what they want."
"Faces of Death","Documentary,Horror","A 'mockumentary' hosted by Dr. Francis B. Gross, a coroner. He is trying to show you the different 'faces' of people while dying. There are faked scenes of people getting killed intermixed with footage of real accidents. There are executions by decapitation (in an unknown Arab country) and the electric chair. One scene shows a group of tourists in Egypt smashing a monkey's head while still alive and eating its brains. There are shots of animals eating people and Satanic orgies using dead bodies. There is a segment that deals with an alligator that accidentally entered 'residential' waters. The local warden goes in his boat to get the crocodile back into the sea when he accidentally falls over and becomes gator bait. The film ends with newsreel footage of people jumping off buildings and major accidents."
"Expelled: No Intelligence Allowed","Documentary","Academic freedom is being suppressed, says Ben Stein. He contends that professors from around the United States are being fired from their jobs for promoting, or even exploring the possibility of, intelligent design as an alternative to Darwinism. Stein interviews the expelled academics and other supporters of intelligent design. He also interviews the scientists in the mainstream, who support Darwinism. Stein links Darwinism to Nazism, Communism, eugenics and abortion. Vintage clips of educational films and Hollywood movies are used to illustrate points in a satirical way."
"The Real Cancun","Documentary","After a nationwide casting search including college campuses across the country--Arizona State University, University of Oklahoma, University of Vermont, University of Wisconsin at Madison, University of Georgia, Texas Tech, Boston University and Washington State University--the filmmakers cast a unique collection of real people ready to explore reality's barriers beyond the limits of television, while on the ultimate Spring Break vacation, with surprising results. Designed to be the first true reality feature film, six camera crews followed the cast--made up of 16 American college students--and filmed their exploits as they immersed and indulged in the Spring Break revelry of Cancun, Mexico. Filmed 24 hours a day over the course of a week in March 2003, the movie was shot on location and reveals the students' exploits through interviews and planned group activities, as well as through their own spontaneous adventures."
"Mondo Topless","Documentary","Completely topless! Completely uninhibited! The wayout craze that began in San Francisco is now exploding across the USA and Europe. National publications have documented the "Topless", but nowhere has it been as thoroughly covered (or uncovered) as it is in Russ Meyer's rampaging motion picture Mondo Topless. The film is believably real - but "unbelievable" just barely describes all of Meyer's discotheque discoveries! Fantastic women, fantastic dances - the "buxotics" - in an incendiary tribute to unrestrained female anatomy featuring the world's loveliest bosom brigade!"
"Faces of Death II","Documentary,Horror","This movie continues in the same vein as F.O.D. 1 with short scenes of death related material. Mortuarys, accidents, police work are filmed by TV crews and home video cameras. Some of the material are most likely fake, some not as likely."
"Faces of Death IV","Documentary,Horror","Follows the same pattern of the other Faces of Death movies. In this one we see many staged and not so staged looking deaths ranging from bungee jumping accidents and magic tricks gone bad."
"I Want Your Money","Documentary","Two versions of the American dream now stand in sharp contrast. One views the money you earned as yours and best allocated by you; the other believes that an elite in Washington knows best how to allocate your wealth. One champions the traditional American dream, which has played out millions of times through generations of Americans, of improving one's lot in life and even daring to dream and build big. The other holds that there is no end to the "good" the government can do by taking and spending other peoples' money in an ever-burgeoning list of programs. The documentary film I Want Your Money exposes the high cost in lost freedom and in lost opportunity to support a Leviathan-like bureaucratic state."
